"id","name","category_id"
"27b0ea44-ce61-4b8e-a449-a297a64570c2","building_materials-type_aggregates_expanded_foamed_glass_bulk_loose","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"27c13dad-c794-45f0-96d9-70b87e2444a1","storage-provider_gcp-region_us_east_1-type_ssd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"27c15be4-e4ab-4df4-97ee-999c2adf0e40","wholesale_trade-type_photographic_equipment_and_supplies_merchant_wholesalers","1c521391-f96b-4e6b-80d2-73d4f1137833"
"27c4862a-17f7-4f8d-8db2-2fab3f07da00","passenger_vehicle-vehicle_type_car-fuel_source_petrol-distance_na-engine_size_na","bcdf2fc1-2298-49a3-b905-cf883b5b4954"
"27cb8d8a-67d1-453c-938d-3f5dcbfad731","building_materials-type_lime_and_gypsum_products","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"27ced454-3d4c-4fed-a652-38936de26c6a","metals-type_aluminium_stranded_wire_cables_plaited_bands","a91d5059-7781-4832-ba3c-722ed7311f8c"
"27d89efe-356e-4151-aa25-976a324b74a1","building_materials-type_cement_cem_ii_b_p_portland_pozzolana_cement-components_28_percent_natural_pozzolanic_ash","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"27d979ea-0c5c-4181-810d-0b3793075e2f","fuel-type_hardwood_north_american_bio_100-fuel_use_stationary","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"27e7814e-0b33-4c2c-a13d-52bf3a366ca4","cpu-provider_gcp-type_n1_n1_highmem_64_sandy_bridge","a03c1b4c-f743-41b9-914d-c0952280e08d"
"27e8fc10-df6a-45ad-ae78-25357975cd1e","financial_services-type_services_auxiliary_to_financial_services","772e9f8b-416f-4066-ac47-193f7908b146"
"27ebcb65-48ad-4380-96a0-f0c3147c7b76","consumer_goods-type_jewelry_silverware","d46a0f32-b98b-48cb-8ced-f1fb69a2681e"
"27f0d59a-7692-46fb-a40c-943db3b11307","freight_flight-route_type_domestic-distance_na-weight_na-rf_included","5750e614-5cca-49ee-8fb8-3261d807ea79"
"27f3e26c-8e43-4851-9292-0f257e0436c4","cpu-provider_azure-region_india_west","a03c1b4c-f743-41b9-914d-c0952280e08d"
"27ffd785-f2b5-4d94-bf89-b29facc6627f","waste-type_newspaper-disposal_method_landfilled","c951bbd6-1f3b-403f-85db-436556ac6cd3"
"280fef9a-6a0d-4c49-aa6e-dff32ebb5818","cpu-provider_aws-type_r5dn.8xlarge_xeon_platinum_8259cl","a03c1b4c-f743-41b9-914d-c0952280e08d"
"28124708-c1f3-4f55-8f12-48a00507ef14","waste-type_aluminum_cans-disposal_method_landfilled","f57ea268-d5a2-4757-a5db-dd4ab3fda358"
"281549a4-c5f9-495d-81c1-690953df51cf","sea_freight-vessel_type_oil_tanker-route_type_na-vessel_length_na-tonnage_gt_5dwkt_lt_60dwkt-fuel_source_mgo-load_type_heavy-distance_uplift_excluded","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2817f28e-1946-4094-a373-e37ca18c75bc","building_materials-type_ready_mix_concrete_c30_37","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"281a6fbf-00d7-4c24-8973-a1e3f471bf4d","building_materials-type_concrete_average_uk_cement_replacement_rate-total_cementitious_content_500_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"2823da16-f14f-4891-b092-566d80be8c02","arable_farming-type_orange_groves","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"2828926c-f27b-401d-924d-bbed06f27624","managed_assets_vehicle-vehicle_type_business_travel_luxury_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"284a24eb-a1a2-4ab8-9ac3-869a6acecc82","consumer_goods-type_fresh_milk","88602077-c287-4b2c-a90d-2519b56a6a4f"
"284b7cca-4f93-49aa-a731-309ac6945f9f","paper_products-type_paper_except_newsprint","d94ed6cb-22a7-42d2-b57b-4b0ad37feb1a"
"2865e01c-c18d-40e2-889e-3617b3788add","waste-type_hdpe_including_forming-disposal_method_open_loop","59ec621c-0342-44bb-9bcb-84f128585a1f"
"2866722c-f93b-4d2f-baef-2b6197b388ba","fugitive_gas-type_r423a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"286e2147-44ec-44b3-b419-d40b05109f0f","consumer_goods-type_wooden_windows_door_flooring","be6c26d5-3de6-40b4-a64b-56335aedd22a"
"2885d39d-7156-423f-bb36-f53d7edbe689","storage-provider_azure-region_france_south-type_hdd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"28999466-841e-4ac7-986e-b5ffee44cd52","plastics_rubber-type_damp_insulation_pet_thickness_0.0001m","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"28a28a87-f149-48c7-a365-af329aeeeca3","commercial_vehicle-vehicle_type_lcv-fuel_source_phev_diesel_diesel_consumption-engine_size_lt_1350cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"28a778c9-ecf7-4990-a7e9-6835fcbd193b","passenger_vehicle-vehicle_type_purchase_of_bicycles-fuel_source_na-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"28b05e21-8d52-446c-bcae-a0e83c9be541","consumer_goods-type_processed_and_preserved_fish_crustaceans_molluscs_fruit_and_vegetables","88602077-c287-4b2c-a90d-2519b56a6a4f"
"28b5e0e6-d917-45fb-807d-bcb08fe4a5e8","building_materials-type_concrete-components_30_percent_pfa_cement_replacement-total_cementitious_content_360_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"28bf2967-29b4-4a48-891c-6881663f1462","sea_freight-vessel_type_oil_tanker_ignition_ship-route_type_na-vessel_length_na-tonnage_gt_200dwkt-fuel_source_lng-load_type_heavy-distance_uplift_excluded","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"28d37505-c918-43a4-8a81-4ca2cc0b5391","storage-provider_azure-region_united_arab_emirates_central-type_ssd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"28d93ec2-f028-4734-ae2e-7c36d9e1fe09","sea_freight-vessel_type_ferry_ropax-route_type_na-vessel_length_na-tonnage_gte_20000gt-fuel_source_hfo-load_type_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"28dbd390-4068-48aa-865f-114a7807529e","electrical_equipment-type_electrical_machinery_apparatus_not_elsewhere_specified","3ba31c82-d8c2-468d-b5a5-682a40cdc58b"
"28df287f-34dc-46cd-b96d-78d508669fe2","waste-type_mixed_food_and_organic_garden-disposal_method_anaerobic_digestion","cf9b9066-14a8-4ffc-a453-8052d394560a"
"28e14c52-36da-463e-a712-948c802f4e47","mined_materials-type_uranium_radium_vanadium_ore_mining","bceb2509-ba97-48f7-9c6b-566da23bedfe"
"28e71391-ef36-4c4d-a276-6e131c70af14","delivery_vehicle-vehicle_type_hgv_refrig_articulated-fuel_source_diesel-vehicle_weight_gt_33t-percentage_load_0","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"28fa41de-47fc-44ea-8ee5-0acc0494ad1d","cpu-provider_aws-type_db.x1.16xlarge_xeon_e7_8880_v3","a03c1b4c-f743-41b9-914d-c0952280e08d"
"290053a6-5df9-4c35-8bc1-5b93a89417af","metals-type_aluminium_structures_other","a91d5059-7781-4832-ba3c-722ed7311f8c"
"29221dd6-387c-4aa4-8b6b-00596a65c85c","cpu-provider_aws-type_cache.r5.12xlarge_xeon_platinum_8175m","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2922c8da-8baa-412e-8384-6807de054ee8","electronics-type_ethernet_ge_network_switch_s5700","f161ddaa-c463-4482-8b59-27332a52ccb3"
"2935467a-024b-49a2-a6ac-ecd18d847883","cpu-provider_aws-type_g3.4xlarge_xeon_e5_2686_v4","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2937ebc3-8179-47a5-84e0-99c2e030fa5a","waste-type_non_municipal_waste_garden-disposal_method_na","cb7ff96a-0828-401d-874d-010a9c524d2e"
"293f6386-f557-4c8c-ba99-870d46edef61","cpu-provider_aws-type_t3.large_xeon_platinum_8175m","a03c1b4c-f743-41b9-914d-c0952280e08d"
"29409301-7f6a-4972-85d0-b11afff88521","cpu-provider_azure-type_constrained_vcpus_capable_ds13_4_v2","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2941c7a4-6b44-4d8d-a3d5-9014d1b645d9","metals-type_iron_steel_other","a91d5059-7781-4832-ba3c-722ed7311f8c"
"29474438-62b0-49a8-8f57-a636d54b7b2d","professional_services-type_drafting_services","d1165e07-a40d-4f38-befb-6885caf4a7e1"
"294830f0-4a43-4708-aa1d-1f80a725ad12","passenger_vehicle-vehicle_type_small_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"294bc1c3-03dd-4c55-a367-73a70df9d4c0","sea_freight-vessel_type_refrigerated_bulk-route_type_na-vessel_length_na-tonnage_gte_10dwkt-fuel_source_mdo-load_type_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"294fe440-a976-433f-b0b3-6eeb829b61e1","arable_farming-type_fresh_cucumber_heated_greenhouse_production-origin_region_uk","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"295b2d4a-74f9-4fde-9f25-2611ba8872a5","sea_freight-vessel_type_container_reefer_refrigerated-route_type_asia_to_from_south_america-vessel_length_na-tonnage_na-fuel_source_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2961200e-e386-4fcf-9ab7-b248903493c5","sea_freight-vessel_type_crude_tanker-route_type_na-vessel_length_na-tonnage_gt_60000_lt_79999dwt-fuel_source_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"29630b29-d912-4f94-bada-eb264d375341","cpu-provider_aws-type_m5d.8xlarge_xeon_platinum_8175m","a03c1b4c-f743-41b9-914d-c0952280e08d"
"296b1a93-9e78-4efb-a059-b9bee2830364","freight_train-route_type_na-fuel_type_diesel-load_type_cars-distance_basis_sfd","58162142-e4a6-4177-976e-f0f55bc0be10"
"296b6f43-7e7a-4a76-89ee-9e861dcc63c8","arable_farming-type_swedes_rutabage-origin_region_multi_region","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"2975e345-92a4-437c-8107-1b0c30c4ef71","consumer_goods-type_alcoholic_beverages_nec","88602077-c287-4b2c-a90d-2519b56a6a4f"
"297e188d-55a7-443b-aa7f-35325f63f8db","cpu-provider_aws-type_db.m5.4xlarge_xeon_platinum_8259cl","a03c1b4c-f743-41b9-914d-c0952280e08d"
"298752ec-fe0c-48e0-9d13-4e3e3c526280","fuel-type_petroleum_coke_solid-fuel_use_stationary","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"298818fa-ddc0-4e55-98fb-e039937f3b89","sea_freight-vessel_type_container_dry_non_refrigerated-route_type_intra_mediterranean-vessel_length_na-tonnage_na-fuel_source_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2999ed25-c715-4c5c-aa2a-9d3cfaba169d","cpu-provider_azure-type_e2_64_v3_e2_v3_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"29a1435a-74ba-4c32-8dfa-50fb83392a4c","building_materials-type_bitumen_emulsion","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"29a65ab1-2b37-41ae-86c3-6fb258103e6e","plastics_rubber-type_epdm_waterproofing_membrane","b3a7bea1-94f8-4db0-a3f8-9148a2f9469d"
"29aa1b70-5ad7-482f-be80-12008ce89393","consumer_goods-type_wood_container_and_pallet","be6c26d5-3de6-40b4-a64b-56335aedd22a"
"29ac9975-b281-4ef7-a42d-0205c1816b78","waste-type_glass-disposal_method_landfill","cb7ff96a-0828-401d-874d-010a9c524d2e"
"29ae3135-f534-4b41-ab37-1087ae58b5d8","cpu-provider_aws-type_p3.16xlarge_xeon_e5_2686_v4","a03c1b4c-f743-41b9-914d-c0952280e08d"
"29ba1675-c88c-499a-9662-fda8a639fb4b","waste-type_food_waste_non_meat-disposal_method_composted","cf9b9066-14a8-4ffc-a453-8052d394560a"
"29c9734a-a3d0-4364-9548-33e1eb89ae6c","cpu-provider_aws-type_c6g.medium_graviton2","a03c1b4c-f743-41b9-914d-c0952280e08d"
"29ccd2f1-e441-409f-86ca-dec5857beaec","timber_forestry-type_cork_linoleum_floor_covering_thickness_0.0025m","96ec9b04-909a-4bda-85b3-25c2f827264b"
"29db864d-1b23-4732-b606-624c885e4e6a","cpu-provider_aws-region_cn_northwest_1","a03c1b4c-f743-41b9-914d-c0952280e08d"
"29e1d194-be67-4fb4-83e9-3847fc11b989","consumer_goods-type_carrots_ldpe_bag-origin_region_multi_region","88602077-c287-4b2c-a90d-2519b56a6a4f"
"29e27d99-b7f5-4bb4-858e-0a5459c50e34","consumer_goods-type_top_tray","be6c26d5-3de6-40b4-a64b-56335aedd22a"
"29efea43-4dcb-4aa5-8c9f-42d089d4c996","storage-provider_azure-region_germany-type_hdd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"29f0466b-9206-41da-9a16-d15efbd65cb6","fugitive_gas-type_r416a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"29f935ea-9042-4f68-9975-67d17dd8aff6","metals-type_steel_plate","a91d5059-7781-4832-ba3c-722ed7311f8c"
"29ff4a8f-da39-431a-b1b3-0f8fd2859523","electricity-supply_grid-source_supplier_mix-supplier_exelon_peco","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"2a07a6b8-8006-423d-8713-fa334e7a6c0b","electricity-supply_grid-source_supplier_mix-supplier_glide","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"2a0b88a4-7e98-41d0-8122-5d2de98ac65b","waste-type_glass-disposal_method_open_loop","cb7ff96a-0828-401d-874d-010a9c524d2e"
"2a0eb100-8a2f-405e-bbff-6c2ef205b2c8","passenger_vehicle-vehicle_type_bus-fuel_source_electric-engine_size_na-vehicle_age_na-vehicle_weight_na","bcdf2fc1-2298-49a3-b905-cf883b5b4954"
"2a0eb3f4-5a52-4bb7-82ae-d3e23bab7ea2","fuel-type_coal_bituminous-fuel_use_heat_supply","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2a0f0bf9-2d0d-42ea-92d8-77a399173007","textiles-type_textile_products","70994ec6-14aa-4cdf-aa46-582bf81047ef"
"2a1b94ec-7a1c-4b4d-a1e1-8f14cf09d331","other_materials-type_sand_clay","1bfed998-6300-42ee-be83-813e6babf508"
"2a1dc514-e475-49e5-b1bf-d9824e5f7553","cpu-provider_gcp-type_t2d_t2d_standard_4_epyc_3rd_gen","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2a1f25a2-6477-4d12-b5d9-a64e4d3a7a0b","freight_flight-route_type_na-distance_lte_1500km-weight_na-rf_excluded-aircraft_type_unknown-distance_basis_gcd","5750e614-5cca-49ee-8fb8-3261d807ea79"
"2a228d4c-9a55-4dd0-8101-0d076fc4c466","energy_services-type_vacuum_solar_tube","054179e1-8d4a-426f-b02e-d242a66accc4"
"2a36eddc-ea27-4dd7-a605-149a691d7916","fuel-type_petroleum_petroleum_products-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2a38610b-9de0-46b1-969f-3d468ee9b1ab","cpu-provider_aws-type_m4.16xlarge_xeon_e5_2686_v4","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2a38ec16-6449-4503-862e-b0372cc8a13e","building_materials-type_concrete_block_wall_single_skin_aac_concrete_block_average_strength_inc_mortar_not_inc_construction_waste-size_150_mm_thickness_wall","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"2a415a7a-18e3-4818-9171-680724711280","wholesale_trade-type_ophthalmic_goods_merchant_wholesalers","1c521391-f96b-4e6b-80d2-73d4f1137833"
"2a41cf50-42d2-4267-b64f-df843434ab3c","cpu-provider_gcp-type_e2_e2_standard_4_haswell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2a466778-2c95-486a-9e2f-4eeea7d9c2c7","cpu-provider_azure-type_d11_15_v2_d14_v2_cascade_lake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2a469e7a-0a57-41e9-8065-8132bec4df50","cpu-provider_azure-type_e2s_64s_v3_e4s_v3_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2a48c492-55bf-43ad-b7b9-761468f042b2","education-type_other_educational_services","80df05f0-9b44-4afa-ab6c-da2f771876dc"
"2a69532a-989c-4928-a333-616ce17dedc2","consumer_goods-type_potatoes_crisps-origin_region_uk","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2a717aea-e649-426c-b46e-fbfe06da0e95","building_materials-type_concrete-components_40_percent_pfa_cement_replacement-total_cementitious_content_480_kg_per_m3","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"2a72f18f-4162-4558-8f08-da58fd952bf8","fuel-type_wood_bio_100-fuel_use_domestic","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2a8005d5-71a8-45f9-9947-001b11e2e567","sea_freight-vessel_type_motor-route_type_inland-vessel_length_gt_85m_lt_100m-tonnage_gt_1000t_lt_2000t-fuel_source_diesel-distance_uplift_excluded","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2a931439-7449-46fb-94d0-501039258e90","sea_freight-vessel_type_oil_tanker-route_type_na-vessel_length_na-tonnage_lt_5dwkt-fuel_source_mgo-load_type_heavy-distance_uplift_excluded","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2a9538fd-b264-4a29-8646-65761567fc0b","fugitive_gas-type_r508a","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"2a9a62b2-8fe9-46db-8512-33d596669fd6","managed_assets_vehicle-vehicle_type_business_travel_large_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2a9ced12-ca12-4c24-9f23-54fbbe1ae6db","mining-type_anthracite_mining","b49852be-7849-4817-958e-55d6b0c71401"
"2a9dbf37-a87a-4b77-99a3-d6049da70072","arable_farming-fertilizer_ammonium_nitrate_based_combined_climate_indirect","fd9781a3-a775-46ca-af5c-c7066c0605dd"
"2aa24665-64d6-4c92-be50-da9445f59e49","waste-type_batteries-disposal_method_landfill","e7513cbf-23dc-457e-9501-902088c68672"
"2aa75421-896b-4d0d-98ba-44a47a061eaa","building_materials-type_aac_concrete_block_average_strength-size_100_mm_thickness_440_mm_length_215_mm_width","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"2ab0c1a2-aa90-4801-a042-37f2d38eded8","cpu-provider_azure-type_m_series_m64ls_cascade_lake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2ad2e2e5-4b27-4d53-830b-5928d6f14e2f","electricity-supply_grid-source_supplier_mix-method_seasonal-use_refrigeration","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"2ad7310b-ca0a-4dde-b07f-f972ec43cfac","building_materials-type_gravel_2_32mm_dried","f648aadb-00b2-49b1-97e1-6f64a4df28b6"
"2ae9618c-ee97-45a9-bc34-925661d87463","passenger_train-route_type_na-fuel_source_electricity","723be3de-ce7b-48bb-aae5-79e9311b1aa3"
"2ae97c51-8928-44cc-a40b-3b1970b6c9fe","sea_freight-vessel_type_motor-route_type_inland-vessel_length_135m-tonnage_gt_2000t_lt_3000t-fuel_source_diesel-distance_uplift_excluded","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2af8ef6e-aae9-48a3-ba9d-1a30e1c8d2a6","consumer_goods-type_processed_meat_products_other_miscellaneous_meats_and_animal_by_products","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2afb6e34-8812-4a2d-a019-5bff42c06df6","freight_flight-route_type_domestic-distance_lt_500km-weight_gt_10t_lt_25t-rf_included","5750e614-5cca-49ee-8fb8-3261d807ea79"
"2b072193-a232-4f89-b9f1-fc71127b33b0","cpu-provider_aws-type_c5n.large_xeon_platinum_8124m","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2b07d9da-9d19-4249-95f7-44d1c298e41f","fuel-type_natural_gas-fuel_use_stationary","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2b0af6e7-22ab-4bde-a675-549f07866111","passenger_vehicle-vehicle_type_business_travel_medium_car-fuel_source_hev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2b0e9845-8648-440e-a692-993ca6443477","consumer_goods-type_cheese_and_cheese_products","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2b0eb6d7-49b2-45a4-a4f7-418d80b08f96","education-type_elementary_and_secondary_school_services_provided_by_governments","80df05f0-9b44-4afa-ab6c-da2f771876dc"
"2b111725-47ce-4bd4-8b8f-0094adc4bf86","waste-type_furniture_bedding-disposal_method_average_end_of_life","cb7ff96a-0828-401d-874d-010a9c524d2e"
"2b18fe8f-ae32-46ad-bc0e-42491b71521d","sea_freight-vessel_type_cargo-route_type_na-vessel_length_na-tonnage_gt_5000dwt_lt_9999dwt_and_gt_100teu-fuel_source_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2b1c626f-d3cf-4145-a220-64681993304b","storage-type_oil_tank_polyamide_1500l","a587454e-b159-48c6-8003-e86cc1c36b14"
"2b21003c-5533-4c48-8072-36a2eeef1ef5","cpu-provider_azure-type_m_series_m16ms_haswell","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2b2174b7-492c-454f-b116-79e468db1a49","passenger_vehicle-vehicle_type_car-fuel_source_diesel_phev_fuel_combustion-engine_size_lt_1350cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2b2bd194-6cc9-473a-922d-e4c7dfec1a19","metal_products-type_coating_engraving_heat_treating_and_similar_metal_processing_services","9b0b32d0-a28a-4cfa-886b-d9cb158c7a0e"
"2b397787-6ab1-4a4e-8224-915ddd16edbc","fugitive_gas-type_r414b","faa93cb6-b2d2-49dd-8fed-f58d255dc679"
"2b3c33ce-93de-407f-845f-a445ca213c0b","electricity-supply_grid-source_supplier_mix-supplier_duke_energy_progress","dd61d2d0-ce16-4e7e-a197-f9b122923656"
"2b443bb6-c892-4d3e-954d-005582732212","cpu-provider_aws-type_p3.8xlarge_xeon_e5_2686_v4","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2b55b28b-9c3a-4479-b6d8-3fe216d01c2d","electrical_equipment-type_small_primary_material_production","3ba31c82-d8c2-468d-b5a5-682a40cdc58b"
"2b577d80-9894-474a-8516-d29f6ada24e4","waste-type_yard_trimmings-disposal_method_composted","cf9b9066-14a8-4ffc-a453-8052d394560a"
"2b65576b-728d-4b60-82d3-b05ca954275d","fuel-type_coal_coking-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2b6f6640-f678-4e07-b846-d4253e8583ca","cpu-provider_aws-type_c5.xlarge.elasticsearch_xeon_platinum_8124m","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2b7f0b56-a836-4a6e-8f3b-bd3522850b2b","passenger_vehicle-vehicle_type_car-fuel_source_bev-engine_size_gt_2000cc_lt_3000cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2b839183-0add-40b9-9ec5-0d761f86dbde","fuel-type_kerosene-fuel_use_na","912aa14c-8806-4b25-89b2-5beb05e7eaab"
"2b890967-dc14-41fb-8693-244ce3fdac19","consumer_services-type_air_traffic_control","4e89fd67-8e47-48ec-95b4-0a926b325671"
"2b90f1c3-2b24-4a07-9dbb-71d4305fa128","cpu-provider_aws-type_c3.8xlarge_xeon_e5_2680_v2","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2b95befc-8bb3-4bdb-9f95-0628d2915b0b","metals-type_stainless_steel_semi_finished_ingots_forgings","a91d5059-7781-4832-ba3c-722ed7311f8c"
"2b9fb218-873d-4f74-833c-7da0cd3b5cb9","cpu-provider_gcp_cfe-region_asia_northeast_1","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2ba767c8-b1e9-4eae-9ac9-fbac768c95af","cpu-provider_azure-type_d2s_64s_v3_d48s_v3_skylake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2bb1f406-f115-481a-a8f1-f3491218dcb6","sea_freight-vessel_type_bulk_carrier-route_type_international-vessel_length_na-tonnage_na-fuel_source_na-load_type_na-distance_uplift_na","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2bb6807e-0223-42c0-bdb0-fd4463b3953a","passenger_vehicle-vehicle_type_large_car-fuel_source_na-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2bb6ca3a-a2dc-4063-bb15-92be3db48c5f","storage-provider_azure-region_east_us_2-type_ssd","32f3488c-8b21-4a66-95ae-6d7253e9cd37"
"2bc3ba43-9d40-4f6f-8838-7b0cacba7ba4","passenger_vehicle-vehicle_type_car-fuel_source_phev_petrol_petrol_consumption-engine_size_gt_1600cc_lt_2000cc-vehicle_age_post_2015-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2bc944dd-be36-49ea-9bfb-f2b3519a5ada","general_retail-type_miscellaneous_products_except_cannabis_retail_margins","32920a1f-19f8-4a5c-9849-6d0e8a299fde"
"2bda4bce-73c3-4dcf-870c-9497f90ce81a","sea_freight-vessel_type_refrigerated_bulk-route_type_na-vessel_length_na-tonnage_gte_6dwkt_lt_10dwkt-fuel_source_mdo-load_type_na-distance_basis_sfd","08640fa1-c861-49dc-9c8c-a43e574d71a0"
"2bdb8025-d3a3-48e9-9643-368d40beb5cc","cpu-provider_aws-type_cache.m5.24xlarge_xeon_platinum_8259cl","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2be007d6-7894-4d98-bbf2-7880a7151dce","consumer_goods-type_food_for_pets_and_domestic_livestock","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2bfb8151-93ef-43ee-b5d1-e4e174ad1607","cpu-provider_azure-type_d2_d64_v4_d4_v4_cascade_lake","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2c015d5c-ff7c-4197-92f4-3c65a7fd4ced","cpu-provider_azure-type_d2as_d96as_v4_d16as_v4_epyc_2nd_gen","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2c0f8090-4ada-40d9-8ed3-fbe9aa5430e6","consumer_goods-type_other_sugar_products","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2c0fe2cb-8022-4ca4-a706-51d7872fca49","cpu-provider_gcp-type_n1_n1_standard_16_ivy_bridge","a03c1b4c-f743-41b9-914d-c0952280e08d"
"2c12a616-808a-475d-adb6-6acf7cfa3527","passenger_vehicle-vehicle_type_medium_car-fuel_source_hev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2c13879c-ae56-41bb-9fee-c32cc901692e","passenger_vehicle-vehicle_type_business_travel_mpv_car-fuel_source_na-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
"2c2350cb-917c-495e-b535-ef9b0667a83f","consumer_goods-type_processed_cauliflower-origin_region_uk_import_market_mix","88602077-c287-4b2c-a90d-2519b56a6a4f"
"2c25c833-0edd-4f3e-9ace-1ab86bc625d7","managed_assets_vehicle-vehicle_type_business_travel_mpv_car-fuel_source_bev-engine_size_na-vehicle_age_na-vehicle_weight_na","4a29213c-89f5-4a69-abf5-d8c4f46d56ee"
